Cust ID,Order #,Order Date,Total $,SKU Category,Qty
C0741,ORD100740,04/19/2024,"1,068.23",Footwear,3
C0224,ORD109277,13-09-2024,80.69,Apparel,8
C0738,ORD105216,2024-09-03,,Footwear,4
C0311,ORD106027,Jun 10 2024,$268.49,Home,1
C0819,ORD102504,2024-06-14,284.83,,6
C0083,ORD106047,26-09-2024,$582.67,Home,7
C0130,ORD104838,15-01-2024,$265.42,Accessories,5
C0770,ORD105418,Dec 18 2024,$349.86,Home,4
C0017,ORD102584,2024-03-19,510.73,,1
C0920,ORD108979,Sep 26 2024,$909.48,Beauty,2
C0877,ORD100876,2024-08-02,$976.33,Sports,3
C0306,ORD107756,May 30 2024,$590.28,Beauty,6
C0032,ORD106185,Aug 19 2024,263.77,Sports,6
C0985,ORD108185,08/20/2024,583.43,Accessories,7
C0042,ORD103426,02/16/2024,634.22,Accessories,1
C0432,ORD102077,Jan 01 2024,823.35,,4
C0150,ORD104021,2024-08-21,$460.15,Sports,1
C0462,ORD108973,08/25/2024,424.81,Apparel,3
C0187,ORD107121,Dec 21 2024,577.18,Footwear,1
C0971,ORD106301,May 12 2024,449.84,Apparel,1
C0342,ORD106568,Sep 30 2024,857.24,Accessories,6
C0155,ORD104840,07-09-2024,365.51,Sports,4
C0646,ORD102024,03/20/2024,209.73,Sports,3
C0762,ORD103347,2024-10-19,617.55,Accessories,5
C0370,ORD105666,Aug 03 2024,$339.89,Electronics,8
C0506,ORD101336,Jan 21 2024,586.86,Beauty,5
C0857,ORD100856,11/11/2024,$850.95,Home,4
C0742,ORD102898,Jul 01 2024,431.47,Accessories,2
C0977,ORD106993,02-04-2024,1009.88,Beauty,3
C0928,ORD100927,19-11-2024,$1176.24,Sports,4
C0268,ORD100267,Sep 07 2024,305.77,Sports,1
C0968,ORD108809,03-06-2024,,Apparel,8
C0490,ORD108159,2024-12-03,$976.54,Sports,8
C0445,ORD103206,08/04/2024,752.84,Home,7
C0606,ORD105908,28-11-2024,232.32,Beauty,7
C0036,ORD100035,2024-08-17,$842.57,Accessories,4
C0223,ORD107420,Feb 11 2024,215.36,Sports,5
C0377,ORD107540,2024-09-28,995.28,Home,6
C0315,ORD109974,08/31/2024,"1,187.38",Electronics,5
C0672,ORD106689,09-04-2024,"1,012.68",Beauty,6
C0625,ORD109860,2024-01-26,329.94,Accessories,2
C0560,ORD108818,Apr 12 2024,369.65,Sports,3
C0308,ORD103166,Apr 16 2024,758.80,Apparel,8
C0310,ORD109879,16-04-2024,269.35,Beauty,5
C0298,ORD102047,2024-10-24,517.52,Beauty,3
C0563,ORD102118,2024-06-08,$1069.62,Home,8
C1000,ORD100999,06-06-2024,328.50,Accessories,8
C0251,ORD107285,06/21/2024,$986.65,Footwear,6
C0182,ORD100181,2024-03-02,$644.39,Electronics,2
C0185,ORD100184,Apr 13 2024,1184.45,Sports,7
C0067,ORD104351,08-11-2024,562.25,Apparel,5
C0248,ORD105350,Jan 21 2024,$1155.03,Beauty,7
C0264,ORD101611,Apr 14 2024,$734.27,Electronics,8
C0509,ORD104535,04/05/2024,837.07,Home,7
C0336,ORD105482,2024-05-28,$843.83,Accessories,5
C0928,ORD109430,May 09 2024,962.81,Sports,8
C0147,ORD101122,02-07-2024,$291.17,Electronics,6
C0032,ORD102143,2024-09-21,$1118.66,Beauty,2
C0903,ORD103156,Jul 05 2024,576.48,Sports,7
C0494,ORD101767,Jun 07 2024,$781.89,Home,1
C0272,ORD100271,2024-10-08,928.48,Footwear,4
C0122,ORD105997,Oct 27 2024,-$564.13,,7
C0529,ORD100528,Aug 21 2024,$156.57,Beauty,3
C0243,ORD109957,01-02-2024,$408.55,Beauty,6
C0096,ORD104039,11/13/2024,$1179.57,Sports,6
C0583,ORD105613,10/01/2024,323.80,Beauty,6
C0381,ORD103580,01-08-2024,676.70,Electronics,7
C0488,ORD107144,Apr 01 2024,-$860.86,Accessories,8
C0449,ORD107878,23-02-2024,616.55,Beauty,7
C0028,ORD104777,Feb 08 2024,135.59,Electronics,5
C0139,ORD102884,Aug 23 2024,-$1155.01,Footwear,4
C0805,ORD106770,Mar 17 2024,514.30,Sports,4
C0574,ORD109196,15-08-2024,848.06,Electronics,8
C0793,ORD101733,2024-10-26,315.88,Home,8
C0787,ORD105770,03/20/2024,476.52,Accessories,1
C0168,ORD102583,2024-09-23,569.67,Footwear,3
C0885,ORD106781,23-11-2024,135.10,Beauty,2
C0255,ORD109520,08/16/2024,621.52,Home,2
C0918,ORD101199,Oct 29 2024,727.82,,2
C0443,ORD104415,2024-11-10,450.02,Accessories,5
C0318,ORD103447,07/06/2024,,Footwear,4
C0350,ORD100349,2024-07-17,728.89,Footwear,4
C0076,ORD109863,2024-10-23,$594.32,Electronics,7
C0220,ORD104821,08/02/2024,292.44,Electronics,3
C0868,ORD105844,06/28/2024,105.70,Sports,2
C0429,ORD106134,12/25/2024,$471.89,Apparel,4
C0422,ORD106842,22-12-2024,882.55,,8
C0438,ORD104792,21-12-2024,$446.61,Footwear,2
C0333,ORD105188,Oct 11 2024,20.95,Footwear,5
C0665,ORD104672,30-04-2024,126.90,Footwear,4
C0702,ORD109569,Apr 25 2024,458.38,Footwear,2
C0431,ORD100430,11/26/2024,$648.34,Accessories,5
C0347,ORD107145,Mar 12 2024,1132.92,,6
C0836,ORD108537,Mar 12 2024,746.03,Sports,6
C0685,ORD102026,09/06/2024,323.77,Accessories,8
C0764,ORD106849,Feb 10 2024,434.89,Sports,2
C0699,ORD109955,2024-07-11,$947.54,Beauty,1
C0179,ORD106045,2024-10-04,371.76,Accessories,5
C0466,ORD101146,01/04/2024,"1,138.99",Apparel,4
C0201,ORD109906,02/13/2024,889.71,Electronics,5
C0866,ORD108822,2024-03-23,$800.35,Apparel,8
C0661,ORD102115,Feb 21 2024,$966.73,Electronics,1
C0204,ORD107613,02/10/2024,$233.28,Apparel,1
C0827,ORD106514,06/20/2024,357.50,Electronics,2
C0813,ORD104326,2024-02-03,$412.30,Beauty,8
C0126,ORD100125,09/21/2024,876.55,Apparel,3
C0048,ORD105519,2024-06-03,408.65,Footwear,8
C0325,ORD108225,04/11/2024,453.25,,4
C0597,ORD105457,19-11-2024,$1037.05,Footwear,7
C0941,ORD103918,2024-09-08,"1,166.25",Electronics,2
C0505,ORD105723,Oct 08 2024,$245.91,Sports,5
C0105,ORD103783,2024-02-26,-$58.51,Footwear,5
C0807,ORD107053,24-01-2024,238.04,Beauty,2
C0111,ORD101993,19-11-2024,"1,151.67",Electronics,5
C0531,ORD101986,Feb 14 2024,994.45,Accessories,6
C0361,ORD105266,2024-10-09,160.25,Beauty,2
C0258,ORD104558,2024-07-17,679.81,Accessories,7
C0596,ORD100595,Dec 20 2024,$1087.90,Beauty,2
C0310,ORD102946,22-04-2024,236.80,Home,4
C0360,ORD103131,02-04-2024,$242.54,Sports,4
C0241,ORD102473,03/24/2024,$43.24,Footwear,4
C0245,ORD102016,07/29/2024,$871.04,Footwear,8
C0343,ORD103289,01/08/2024,$613.02,,6
C0604,ORD107978,19-01-2024,$681.07,Footwear,7
C0082,ORD100081,Nov 23 2024,$1174.21,Accessories,2
C0641,ORD103041,2024-09-11,"1,175.18",Electronics,4
C0624,ORD102779,14-10-2024,-$597.57,Home,3
C0749,ORD100748,26-10-2024,$233.78,Footwear,4
C0924,ORD100923,2024-05-16,691.08,Footwear,1
C0178,ORD104354,09-01-2024,485.33,Accessories,1
C0444,ORD100443,Jul 02 2024,326.46,,5
C0325,ORD103038,Nov 09 2024,491.96,Apparel,8
C0269,ORD104933,06-04-2024,74.84,,8
C0133,ORD103178,12-07-2024,569.65,Sports,1
C0203,ORD106486,Jun 26 2024,241.01,Accessories,4
C0549,ORD100548,11-04-2024,352.80,Beauty,7
C0701,ORD101992,07/05/2024,-$870.71,Home,8
C0125,ORD102209,03-05-2024,$461.55,Accessories,5
C0970,ORD107068,2024-01-11,504.59,Electronics,7
C0851,ORD105551,Sep 08 2024,$1139.73,Accessories,2
C0864,ORD104444,26-10-2024,498.50,,8
C0371,ORD107864,04/04/2024,438.39,Accessories,3
C0244,ORD100243,05-04-2024,"1,025.56",Beauty,7
C0385,ORD107841,07-02-2024,354.62,Beauty,7
C0294,ORD109811,2024-04-02,537.14,Electronics,1
C0792,ORD102868,2024-02-20,$826.26,Accessories,7
C0253,ORD101667,Dec 31 2024,605.02,Apparel,2
C0096,ORD107034,2024-09-10,934.28,,6
C0393,ORD101387,07/09/2024,749.16,Beauty,2
C0921,ORD107187,30-10-2024,189.10,,5
C0707,ORD104478,15-06-2024,98.02,Footwear,7
C0892,ORD109579,May 02 2024,1162.33,,8
C0565,ORD103755,07/02/2024,$1194.23,Apparel,7
C0485,ORD101111,2024-01-11,$271.60,Sports,3
C0630,ORD101097,03/27/2024,$990.37,Accessories,8
C0919,ORD106890,22-02-2024,$453.79,Sports,5
C0922,ORD100921,07-02-2024,$271.30,Home,6
C0426,ORD103744,2024-02-29,770.44,Home,7
C0479,ORD108147,May 07 2024,856.06,Beauty,6
C0835,ORD105239,Feb 04 2024,$596.43,Home,7
C0752,ORD108950,2024-10-02,886.46,Apparel,7
C0611,ORD108444,31-01-2024,280.54,Apparel,7
C0128,ORD106208,02/05/2024,$303.53,,5
C0738,ORD108323,2024-05-10,333.49,Beauty,7
C0903,ORD106711,Jun 25 2024,146.44,Apparel,3
C0224,ORD107201,Oct 01 2024,$248.24,Home,3
C0855,ORD109651,05-03-2024,207.68,Footwear,3
C0688,ORD100687,2024-05-24,179.03,Footwear,2
C0339,ORD104402,23-04-2024,$228.18,,8
C0353,ORD106757,01-11-2024,603.06,Electronics,8
C0187,ORD108923,02-03-2024,$1178.31,Footwear,2
C0810,ORD109978,02/23/2024,108.46,Apparel,3
C0177,ORD104886,Apr 16 2024,"1,158.51",,3
C0754,ORD100753,30-10-2024,$1071.77,Accessories,4
C0999,ORD109810,01/05/2024,689.71,Home,3
C0946,ORD106345,04/12/2024,786.82,,6
C0032,ORD105168,2024-06-30,$666.78,Beauty,7
C0980,ORD101263,08/08/2024,403.50,Footwear,1
C0982,ORD103629,05-10-2024,163.76,Apparel,3
C0483,ORD107929,26-07-2024,$164.27,Beauty,6
C0853,ORD104607,11-11-2024,771.22,Sports,4
C0924,ORD102097,Dec 05 2024,902.81,Footwear,1
C0134,ORD101148,2024-04-04,$328.91,Beauty,2
C0022,ORD105963,Oct 25 2024,705.08,,7
C0060,ORD104286,2024-03-26,733.55,Footwear,3
C0163,ORD102484,03/12/2024,$926.68,Beauty,7
C0367,ORD108554,2024-05-15,324.91,Footwear,3
C0116,ORD101489,2024-12-22,-$689.70,Footwear,4
C0816,ORD106272,2024-04-02,639.39,Sports,7
C0534,ORD107730,06/13/2024,$200.51,Accessories,2
C0788,ORD109661,Feb 28 2024,481.54,Accessories,3
C0380,ORD104881,2024-11-12,523.18,Footwear,8
C0982,ORD107666,02/25/2024,1125.11,Electronics,3
C0872,ORD102259,Jul 01 2024,1188.10,,6
C0003,ORD101493,11/24/2024,413.86,Beauty,5
C0561,ORD100560,2024-12-21,545.46,Accessories,3
C0914,ORD101970,06/16/2024,$133.19,Accessories,3
C0327,ORD106477,14-02-2024,$1083.61,Apparel,5
C0353,ORD100352,20-12-2024,1184.15,Electronics,2
C0033,ORD104716,2024-08-27,1061.02,Electronics,4
C0509,ORD101353,2024-08-26,780.32,Sports,6
C0861,ORD104004,Jun 17 2024,621.35,Accessories,6
C0209,ORD109668,28-07-2024,984.42,,6
C0908,ORD102463,07/23/2024,882.23,,8
C0971,ORD100970,05-07-2024,$344.95,Electronics,8
C0688,ORD103297,2024-09-05,$492.01,,4
C0594,ORD103718,03-04-2024,722.22,Footwear,7
C0643,ORD109143,03/17/2024,303.74,,3
C0664,ORD107919,Mar 29 2024,$1062.08,Electronics,3
C0681,ORD104702,2024-07-26,346.79,Accessories,1
C0969,ORD100968,24-06-2024,$796.66,Accessories,6
C0546,ORD109736,11/18/2024,$286.78,Apparel,5
C0005,ORD107182,Apr 14 2024,,Apparel,3
C0295,ORD106831,Mar 03 2024,720.09,Footwear,4
C0113,ORD107368,Dec 09 2024,$386.17,Beauty,7
C0088,ORD106378,Jul 09 2024,758.16,Sports,7
C0460,ORD106265,09/26/2024,703.66,,2
C0250,ORD105685,06/25/2024,$488.92,,4
C0924,ORD107954,10-10-2024,457.60,,4
C0966,ORD107932,2024-11-26,246.99,Sports,5
C0922,ORD109846,May 01 2024,,Home,3
C0594,ORD107289,10/19/2024,"1,010.75",Apparel,1
C0471,ORD105619,2024-11-22,1133.07,Sports,3
C0583,ORD101074,09-06-2024,56.05,Accessories,3
C0864,ORD106981,11-01-2024,115.58,Sports,1
C0688,ORD109826,19-08-2024,$989.81,Sports,2
C0891,ORD106995,Apr 20 2024,498.04,Accessories,6
C0866,ORD102510,23-09-2024,1087.08,Apparel,4
C0691,ORD109071,2024-02-27,$910.87,Sports,6
C0925,ORD101408,11/28/2024,400.99,Beauty,3
C0462,ORD108965,Mar 09 2024,-$876.72,,5
C0918,ORD107553,2024-12-06,$1128.13,Sports,6
C0778,ORD101418,09/22/2024,139.33,Electronics,6
C0110,ORD102570,Nov 04 2024,$1164.30,Accessories,1
C0059,ORD109171,26-10-2024,"1,177.77",Footwear,5
C0524,ORD107003,12-09-2024,963.88,Sports,5
C0817,ORD106857,06/19/2024,527.10,Home,6
C0679,ORD109064,06/17/2024,$457.39,Apparel,2
C0484,ORD104343,Jul 08 2024,617.91,Accessories,7
C0419,ORD108107,Oct 04 2024,484.73,Beauty,4
C0142,ORD100141,Sep 28 2024,$963.88,Electronics,8
C0603,ORD105501,2024-03-17,$1170.23,Electronics,5
C0690,ORD109330,Mar 11 2024,$57.87,Apparel,1
C0232,ORD109923,26-06-2024,293.87,Accessories,4
C0523,ORD103434,13-11-2024,76.84,Home,1
C0111,ORD105031,16-11-2024,$1172.80,Accessories,3
C0846,ORD107023,22-08-2024,170.22,Home,3
C0927,ORD108346,2024-10-11,916.40,Footwear,8
C0464,ORD101573,03-06-2024,$1142.13,Electronics,2
C0248,ORD105970,09-05-2024,539.28,Accessories,8
C0666,ORD101846,May 05 2024,$443.62,Electronics,1
C0440,ORD102720,09/04/2024,811.74,Footwear,6
C0361,ORD107645,Jun 13 2024,27.59,Sports,5
C0018,ORD109372,08-06-2024,462.05,Sports,1
C0071,ORD106382,28-03-2024,$548.34,Apparel,6
C0405,ORD107062,08/02/2024,795.65,Apparel,1
C0445,ORD103273,05/25/2024,602.90,Apparel,1
C0546,ORD107718,Feb 06 2024,$122.90,Home,4
C0125,ORD108430,2024-07-10,588.70,Electronics,4
C0779,ORD105670,Sep 01 2024,$560.10,Sports,2
C0829,ORD101119,Mar 03 2024,712.02,Accessories,7
C0054,ORD105952,07/13/2024,$225.74,Accessories,3
C0229,ORD102825,04/19/2024,349.60,Beauty,7
C0107,ORD103577,04/11/2024,59.91,Home,8
C0193,ORD109271,03/22/2024,$232.12,Accessories,2
C0663,ORD104240,18-05-2024,740.83,Sports,8
C0480,ORD101385,Jun 21 2024,$471.31,Electronics,1
C0796,ORD107138,09/13/2024,867.89,Footwear,7
C0776,ORD102272,Dec 04 2024,,Footwear,5
C0721,ORD100720,Aug 15 2024,$187.02,Accessories,2
C0059,ORD109977,16-01-2024,$1102.37,Apparel,3
C0890,ORD107759,Jul 27 2024,,Sports,2
C0971,ORD103526,09-08-2024,159.80,Footwear,1
C0932,ORD106822,2024-07-03,185.25,Sports,7
C0782,ORD104980,04/21/2024,479.26,Footwear,5
C0622,ORD105426,2024-03-01,665.30,Beauty,5
C0336,ORD100335,05-02-2024,773.43,Home,7
C0148,ORD109747,Apr 20 2024,,Electronics,6
C0360,ORD103928,2024-02-24,491.59,Accessories,6
C0705,ORD104408,11/11/2024,886.51,Beauty,4
C0500,ORD109400,25-06-2024,1011.38,Beauty,7
C0427,ORD101363,20-07-2024,781.75,Beauty,1
C0425,ORD100424,2024-06-15,$360.03,,8
C0278,ORD102300,06/11/2024,897.68,Electronics,2
C0135,ORD102468,14-05-2024,$248.68,Sports,6
C0838,ORD104973,2024-12-07,717.84,Sports,1
C0840,ORD106030,2024-09-06,437.67,Apparel,6
C0169,ORD102596,05-03-2024,901.28,Footwear,2
C0780,ORD102134,11-12-2024,437.94,Sports,5
C0517,ORD103832,03/06/2024,889.36,Accessories,6
C0932,ORD100931,2024-01-22,289.45,Apparel,1
C0084,ORD105431,2024-04-19,576.43,,1
C0551,ORD102715,2024-03-22,$848.43,Sports,7
C0058,ORD100057,22-09-2024,874.84,Beauty,7
C0046,ORD101332,06-01-2024,83.25,Apparel,4
C0003,ORD100002,2024-05-27,$772.97,Home,2
C0247,ORD109194,06/16/2024,$867.96,Apparel,3
C0382,ORD102399,02/04/2024,485.61,Sports,3
C0089,ORD108765,02/04/2024,661.91,Accessories,2
C0220,ORD106835,01-12-2024,908.56,Home,1
C0755,ORD104729,2024-12-15,$1055.64,Footwear,1
C0887,ORD103680,Feb 11 2024,779.71,Footwear,8
C0948,ORD106935,09-03-2024,491.93,Sports,5
C0908,ORD109732,2024-04-23,999.23,Accessories,2
C0775,ORD101090,2024-11-27,565.64,Accessories,8
C0184,ORD106605,2024-08-22,600.94,Accessories,2
C0442,ORD103765,29-03-2024,405.68,Footwear,6
C0779,ORD109358,Nov 10 2024,1026.81,Accessories,1
C0994,ORD102624,02/22/2024,$65.75,Home,7
C0589,ORD102117,15-10-2024,$250.39,Apparel,3
C0006,ORD103291,Jun 21 2024,560.39,Apparel,1
C0624,ORD103300,18-12-2024,-$548.32,Footwear,3
C0341,ORD106136,24-01-2024,819.61,Home,1
C0465,ORD100464,11/17/2024,281.97,Beauty,2
C0332,ORD105932,Oct 26 2024,398.20,Accessories,7
C0644,ORD100643,May 03 2024,575.59,,8
C0986,ORD103021,09/20/2024,$667.43,Beauty,1
C0680,ORD108057,Dec 18 2024,102.52,Electronics,3
C0336,ORD105843,17-09-2024,609.97,Beauty,2
C0406,ORD102748,Nov 09 2024,642.19,Apparel,1
C0925,ORD108894,08/15/2024,$687.91,Home,6
C0632,ORD102357,01-10-2024,,Home,7
C0077,ORD100076,Sep 02 2024,$1072.26,Home,6
C0943,ORD105740,2024-06-07,$817.14,,7
C0099,ORD101232,20-03-2024,$109.64,Accessories,7
C0027,ORD101880,May 01 2024,488.44,Sports,2
C0567,ORD102067,04/06/2024,"1,195.95",Beauty,4
C0669,ORD109621,31-12-2024,,Electronics,8
C0892,ORD101260,09-02-2024,$1106.88,Home,4
C0495,ORD101055,09-03-2024,1169.47,Electronics,1
C0480,ORD108577,12/09/2024,276.30,Electronics,7
C0398,ORD107506,Sep 24 2024,$665.70,Apparel,1
C0198,ORD100197,2024-09-15,968.96,Accessories,6
C0309,ORD109099,2024-10-29,$980.30,Electronics,8
C0382,ORD100381,05-03-2024,64.51,,1
C0469,ORD107455,May 01 2024,351.70,Accessories,7
C0270,ORD107849,24-07-2024,$721.05,Home,4
C0571,ORD103060,2024-06-12,,Home,6
C0831,ORD105088,28-12-2024,$601.57,Sports,6
C0287,ORD108374,Oct 27 2024,,Sports,6
C0912,ORD103073,11/10/2024,280.24,Apparel,3
C0976,ORD109136,Jul 27 2024,$209.20,Apparel,2
C0251,ORD100250,18-03-2024,77.49,Sports,5
C0908,ORD107101,08/12/2024,621.76,Footwear,5
C0930,ORD104826,2024-12-09,449.47,Accessories,2
C0742,ORD101070,2024-09-08,392.20,Accessories,3
C0773,ORD106790,23-03-2024,$1108.79,Sports,2
C0160,ORD106678,2024-08-09,491.84,Beauty,3
C0236,ORD102781,2024-10-18,148.95,Apparel,8
C0988,ORD103323,Apr 02 2024,$81.66,Electronics,4
C0383,ORD104261,2024-09-13,302.21,Beauty,3
C0499,ORD103301,22-06-2024,460.69,Footwear,1
C0816,ORD103264,04/02/2024,-$638.75,Beauty,2
C0483,ORD108732,08-07-2024,425.50,Sports,8
C0193,ORD106351,24-06-2024,834.03,Apparel,8
C0462,ORD100461,Dec 06 2024,248.69,Accessories,8
C0427,ORD103682,Jan 27 2024,372.87,Accessories,1
C0956,ORD101746,30-08-2024,946.24,,2
C0010,ORD102873,2024-10-05,351.47,Footwear,3
C0412,ORD105692,28-10-2024,471.41,Sports,7
C0264,ORD103051,15-02-2024,842.97,Accessories,1
C0314,ORD100313,03/28/2024,969.16,Sports,5
C0701,ORD102107,Oct 09 2024,$482.71,Footwear,5
C0330,ORD100329,2024-10-07,$271.40,Sports,8
C0436,ORD109710,Jun 17 2024,$565.21,Sports,6
C0955,ORD104160,2024-12-10,687.67,Apparel,5
C0795,ORD101221,01-07-2024,$947.41,Apparel,4
C0035,ORD109323,Aug 13 2024,208.33,Sports,5
C0064,ORD100063,2024-10-23,669.22,Home,3
C0244,ORD107596,02-04-2024,$842.41,Sports,4
C0141,ORD105910,03/25/2024,27.77,Apparel,2
C0406,ORD101421,2024-06-15,722.45,Accessories,6
C0335,ORD103349,03-07-2024,967.61,Footwear,3
C0625,ORD100624,Sep 22 2024,$609.09,Home,8
C0473,ORD101927,07-09-2024,$86.33,Beauty,8
C0227,ORD100226,16-06-2024,$293.48,Beauty,8
C0824,ORD103693,03-01-2024,311.94,Electronics,2
C0306,ORD109917,Jan 01 2024,843.57,Sports,2
C0488,ORD104534,2024-03-18,655.18,Home,6
C0486,ORD109510,Sep 07 2024,442.06,Apparel,5
C0742,ORD104403,Jul 24 2024,944.16,,1
C0404,ORD103339,2024-07-13,150.95,Home,8
C0207,ORD106495,2024-04-04,882.51,Beauty,6
C0677,ORD102291,2024-04-26,$303.74,Electronics,2
C0340,ORD102344,12/13/2024,$142.91,Accessories,5
C0984,ORD105397,10/24/2024,922.46,Accessories,5
C0541,ORD103750,25-08-2024,520.14,Apparel,5
C0551,ORD105375,22-02-2024,396.41,Sports,4
C0856,ORD108387,26-03-2024,114.13,Beauty,8
C0117,ORD102398,Jul 06 2024,741.16,Accessories,7
C0601,ORD105540,01/22/2024,974.98,Accessories,5
C0473,ORD101866,03-02-2024,156.02,Electronics,8
C0082,ORD108816,Oct 31 2024,691.71,Apparel,5
C0876,ORD102722,10/28/2024,432.19,,1
C0850,ORD100849,17-02-2024,161.41,Beauty,6
C0884,ORD102531,12/23/2024,259.09,Footwear,4
C0991,ORD103270,10-07-2024,1041.65,Apparel,5
C0914,ORD109103,17-03-2024,844.99,Sports,8
C0735,ORD101406,Aug 09 2024,661.58,Beauty,3
C0964,ORD105078,2024-06-03,261.67,Accessories,6
C0598,ORD103401,01-12-2024,$379.51,Footwear,3
C0085,ORD108883,01-10-2024,1158.09,Footwear,5
C0808,ORD107801,2024-09-16,879.54,Electronics,3
C0740,ORD100739,05/30/2024,$1062.95,Beauty,2
C0450,ORD103429,Mar 27 2024,$743.47,Sports,3
C0658,ORD107279,Feb 20 2024,810.69,Electronics,1
C0592,ORD103238,Mar 02 2024,$1118.46,,1
C0718,ORD101410,04/17/2024,$106.71,Footwear,7
C0487,ORD108300,08/18/2024,$754.84,Sports,5
C0072,ORD102969,2024-01-12,$224.82,Footwear,6
C0752,ORD103841,14-09-2024,986.06,,3
C0331,ORD102869,2024-11-26,362.17,Beauty,4
C0588,ORD106600,14-09-2024,580.36,Electronics,4
C0159,ORD105043,20-02-2024,$564.20,Home,3
C0557,ORD109406,2024-05-22,$752.27,,6
C0905,ORD100904,2024-08-13,121.68,Footwear,3
C0343,ORD101900,2024-04-29,795.78,Apparel,8
C0725,ORD101280,03/14/2024,$73.05,Electronics,7
C0288,ORD105543,Jul 08 2024,$236.18,Footwear,5
C0432,ORD109744,2024-12-07,55.56,Sports,3
C0450,ORD109604,2024-10-18,1155.92,,4
C0985,ORD105525,Dec 21 2024,$726.53,Accessories,8
C0616,ORD105301,27-10-2024,$678.63,Footwear,5
C0482,ORD103259,2024-05-14,253.63,Apparel,3
C0019,ORD109692,Apr 11 2024,1083.78,Accessories,3
C0784,ORD103444,20-07-2024,$102.99,Apparel,5
C0102,ORD107337,22-11-2024,,Electronics,4
C0814,ORD106292,08-10-2024,650.40,Beauty,8
C0411,ORD109503,Mar 27 2024,450.82,Apparel,3
C0687,ORD104765,Aug 25 2024,58.74,Beauty,3
C1000,ORD103527,08/15/2024,441.31,Home,6
C0196,ORD104890,Feb 24 2024,413.65,Footwear,3
C0612,ORD100611,2024-05-06,$774.98,Accessories,4
C0335,ORD109095,2024-02-22,542.67,Sports,6
C0683,ORD103649,2024-02-14,772.00,,7
C0181,ORD105109,2024-05-15,701.21,,2
C0217,ORD100216,10/30/2024,$705.46,Apparel,2
C0146,ORD103657,Feb 10 2024,889.77,Accessories,4
C0882,ORD104889,Jan 31 2024,$942.99,Footwear,6
C0767,ORD100766,Jan 25 2024,647.08,Sports,1
C0579,ORD101734,2024-10-02,209.90,Apparel,8
C0058,ORD105443,12/13/2024,93.66,Electronics,4
C0838,ORD109817,11-02-2024,$1147.45,Home,1
C0351,ORD106386,07/02/2024,502.14,Apparel,7
C0173,ORD106730,11-03-2024,$813.94,Footwear,4
C0675,ORD105421,20-09-2024,730.19,Electronics,8
C0350,ORD104788,May 31 2024,482.83,Accessories,4
C0895,ORD105412,Apr 20 2024,1029.79,Footwear,4
C0888,ORD101811,10/23/2024,420.32,Footwear,5
C0904,ORD106341,09/18/2024,805.44,Beauty,6
C0688,ORD103976,Jul 10 2024,764.09,Apparel,1
C0045,ORD101812,Jun 03 2024,-$1179.51,Electronics,3
C0453,ORD102167,14-11-2024,146.22,Footwear,8
C0591,ORD107833,Oct 25 2024,749.34,Footwear,7
C0439,ORD100438,Nov 07 2024,$525.69,Home,3
C0420,ORD101703,2024-12-26,103.92,,7
C0677,ORD100676,Jul 26 2024,278.99,Beauty,5
C0749,ORD108113,Apr 08 2024,55.62,Accessories,6
C0051,ORD101627,2024-07-01,449.06,Accessories,6
C0072,ORD100071,Mar 12 2024,708.79,Footwear,5
C0012,ORD102213,Sep 20 2024,-$570.42,Beauty,7
C0320,ORD101840,Apr 11 2024,983.46,Sports,2
C0455,ORD104307,06/08/2024,$628.89,Footwear,4
C0692,ORD101977,2024-05-29,799.66,Apparel,6
C0656,ORD102929,2024-10-20,453.64,Home,2
C0219,ORD109072,2024-12-17,$426.10,Footwear,2
C0231,ORD103700,10-01-2024,$735.78,Home,6
C0609,ORD107024,01/18/2024,791.88,Home,4
C0595,ORD100594,2024-07-26,$621.87,Sports,6
C0915,ORD104532,2024-03-11,895.60,Beauty,3
C0101,ORD100100,10/17/2024,333.97,Beauty,7
C0656,ORD103775,2024-07-11,341.82,Home,4
C0185,ORD106230,12/09/2024,660.90,Home,2
C0612,ORD106263,18-03-2024,522.67,Apparel,3
C0012,ORD107462,Sep 17 2024,$1008.60,Footwear,7
C0871,ORD109813,09/30/2024,$519.32,,8
C0908,ORD103621,Nov 23 2024,$74.11,Beauty,2
C0452,ORD101749,2024-10-03,$1046.38,Beauty,6
C0255,ORD109428,02/18/2024,"1,157.31",Accessories,5
C0318,ORD104418,09-07-2024,979.17,Electronics,7
C0296,ORD105369,29-10-2024,"1,028.82",Electronics,7
C0106,ORD105529,08/01/2024,$191.49,Beauty,4
C0244,ORD108210,Jun 09 2024,1096.85,,3
C0516,ORD103987,Aug 13 2024,457.33,Footwear,5
C0865,ORD101716,2024-08-15,"1,100.23",Apparel,8
C0095,ORD100094,2024-09-14,135.09,Apparel,1
C0936,ORD100935,11-06-2024,746.33,Sports,1
C0267,ORD108786,10/13/2024,$120.45,,4
C0050,ORD104624,10/27/2024,"1,009.19",Sports,7
C0315,ORD109865,Aug 01 2024,254.39,Electronics,4
C0632,ORD108753,29-08-2024,$968.50,Home,1
C0376,ORD106879,May 22 2024,615.91,Accessories,2
C0763,ORD107131,Feb 25 2024,249.49,Apparel,3
C0413,ORD100412,2024-06-26,1189.80,Beauty,7
